x_rel,y_rel,z_rel,r_rel,b_rel,e_rel,x_meas,y_meas,z_meas,r_meas,b_meas,e_meas,x_err,y_err,z_err,r_err,b_meas,e_meas
43.75534516085622,140.71948076656633,-16.024072298777128,148.23384697967646,72.72742975476022,-6.205797901619674,-1.923770411358646,5.710304947017846,1.0607860980227597,-1.923770411358646,5.710304947017846,1.0607860980227597,45.67911557221487,135.0091758195485,-17.084858396799888,142.1155349306458,-35.8909590349069,-16.190130703668313
41.31412196072847,141.1606164600371,-16.39035486462167,147.992635105102,73.68658889074892,-6.35861800503333,-2.5403392115936185,5.767790398467014,0.3892388904044024,-2.5403392115936185,5.767790398467014,0.3892388904044024,43.85446117232209,135.39282606157008,-16.779593755026074,141.67818847024859,-40.0838037015524,-9.892719228787222
84.13532934437546,140.45569532335094,-16.631548561442386,164.5696338946044,59.07768045522278,-5.800262716012778,-1.767889481790462,5.616422731923791,1.0730077123934698,-1.767889481790462,5.616422731923791,1.0730077123934698,85.90321882616593,134.83927259142715,-17.704556273835856,158.58457056374888,-48.394832773411316,-16.12814146378112
34.692467634886384,141.47772154762993,-18.757951373194985,146.87196378010847,76.22207574075304,-7.337648865279032,-2.6690731699145545,5.64627788148573,0.43459468222481323,-2.6690731699145545,5.64627788148573,0.43459468222481323,37.36154080480094,135.8314436661442,-19.192546055419797,140.61151027903279,-39.078669431037056,-11.318268447919614
36.72928617220862,140.48616715464345,-18.008371788178422,146.3205559003371,75.34830684327902,-7.069590928394512,-2.4298395743778656,5.436350493764365,0.9510381902570166,-2.4298395743778656,5.436350493764365,0.9510381902570166,39.15912574658648,135.0498166608791,-18.95940997843544,140.2904231748001,-38.73449968921261,-16.143842042583312
87.51962813481146,135.9108605792684,-17.574765925032196,162.6047961456632,57.2205405916792,-6.20480357922197,-1.549025886062509,5.820741880753076,0.8041062072300942,-1.549025886062509,5.820741880753076,0.8041062072300942,89.06865402087396,130.0901186985153,-18.37887213226229,156.52802858136138,-47.68172280975143,-13.808749882246193
39.44418844866834,138.0286205774413,-18.751957265319504,144.7735473149901,74.05174898378465,-7.442210030996844,-2.7720099005539396,5.200298548056196,0.6586110042036706,-2.7720099005539396,5.200298548056196,0.6586110042036706,42.21619834922228,132.8283220293851,-19.410568269523175,138.84388355280743,-44.00801840796156,-13.819241675854833
90.49570483615776,131.58463222312537,-15.91085456012432,160.4903215895637,55.48223219544632,-5.689594075789515,-2.4476879354572247,5.732637056200673,-0.5942277809349867,-2.4476879354572247,5.732637056200673,-0.5942277809349867,92.94339277161498,125.8519951669247,-15.316626779189335,154.2287394809315,-57.63899812297064,-0.24399639724563027
43.631183461075125,134.90632061480608,-17.03390384016751,142.80598514094189,72.0778393675123,-6.850553564826117,-3.041754949981396,5.332471161076342,-1.5842208218241471,-3.041754949981396,5.332471161076342,-1.5842208218241471,46.67293841105652,129.57384945372974,-15.449683018343364,136.46585284959747,-47.623515305230356,7.619377708002252
45.419742315087205,133.6430622642581,-17.25044458487912,142.20055879536227,71.2292298756746,-6.9677509040754435,-2.180127052809439,4.252337387702767,1.2081074026532075,-2.180127052809439,4.252337387702767,1.2081074026532075,47.599869367896645,129.39072487655534,-18.458551987532328,137.27157809732824,-45.914490175046666,-21.155665056999833
52.55387763747672,129.44547601753686,-15.204125510663474,140.53187093569056,67.90322207521588,-6.210980273113495,-2.2207082519437336,3.9852108362528895,1.255266424011772,-2.2207082519437336,3.9852108362528895,1.255266424011772,54.77458588942045,125.46026518128397,-16.459391934675246,135.80015408607986,-51.22496201481286,-21.595030755094577
41.865766432706096,128.94045436535237,-15.455351572446787,136.44504777810496,72.01186839960559,-6.503944748431904,-2.953822170918329,4.068247292354556,-0.4689550816270489,-2.953822170918329,4.068247292354556,-0.4689550816270489,44.819588603624425,124.87220707299781,-14.986396490819738,131.39572898070836,-53.97031402942905,-1.1749238426926194
35.439019064869626,130.2445358201993,-15.630398164462171,135.88183296555502,74.77855116951835,-6.605317592156036,-2.0886085229878972,4.397946612094444,0.5787860769500994,-2.0886085229878972,4.397946612094444,0.5787860769500994,37.52762758785752,125.84658920810486,-16.20918424141227,130.97885292398826,-40.624743630808666,-13.384767340071356
85.84876570527331,124.87967333239487,-14.243756432698305,152.20981565601676,55.49334938727254,-5.369581287732384,-1.9437259224721402,4.611383884201047,0.3311638563410222,-1.9437259224721402,4.611383884201047,0.3311638563410222,87.79249162774545,120.26828944819383,-14.574920289039326,147.19457874347654,-57.36236505555083,-9.155665027952292
86.9865082385553,123.4386078584912,-12.759856113006407,151.547208663186,54.827857431577385,-4.829864406650955,-2.2707975620437537,5.320425091960544,-1.1261810074421243,-2.2707975620437537,5.320425091960544,-1.1261810074421243,89.25730580059906,118.11818276653065,-11.633675105564283,145.65384558354543,-58.2852976113971,6.186718598716018
37.49983148823503,125.09417399175265,-13.256862488604355,131.26512915228733,73.31269897726098,-5.796356136741232,-2.3729800166636323,5.095862848444511,0.16903454982156818,-2.3729800166636323,5.095862848444511,0.16903454982156818,39.872811504898664,119.99831114330814,-13.425897038425923,125.64130260724922,-41.65718754445679,-7.518746589040321
86.0505397046918,121.01138356395177,-14.994320439588535,149.24235317421008,54.583573557911166,-5.766213118001727,-2.3941609510798116,5.006597196708469,-1.8038427353847402,-2.3941609510798116,5.006597196708469,-1.8038427353847402,88.44470065577161,116.0047863672433,-13.190477704203794,143.4069550932078,-60.97361068515919,12.240038756865793
36.03384165946056,122.47056274247336,-13.6002053526108,128.38396344104027,73.60482436773856,-6.0809713354381145,-1.6813865892008835,4.712088946382721,-0.9211671413436155,-1.6813865892008835,4.712088946382721,-0.9211671413436155,37.71522824866145,117.75847379609064,-12.679038211267184,123.29678426164645,-36.03279729175787,4.35148110996608
